Name,Class,Joined,Job,TicketCost,Age,Gender,Survived,Department
"FOLEY, Mr Joseph",3rd Class Passenger,Queenstown,Farm Labourer,7.879166667,19,Male,FALSE,
"FOLEY, Mr William",3rd Class Passenger,Queenstown,Farm Labourer,7.75,20,Male,FALSE,
"FOO, Mr Choong",3rd Class Passenger,Southampton,Seaman,56.49583333,32,Male,TRUE,
"FORD, Mr Arthur",3rd Class Passenger,Southampton,Carpenter / Joiner,8.05,22,Male,FALSE,
"FORD, Mrs Margaret Ann Watson",3rd Class Passenger,Southampton,Farmer,34.375,20,Female,FALSE,
"FORD, Miss Dollina Margaret",3rd Class Passenger,Southampton,Servant,34.375,54,Female,FALSE,
"FORD, Mr Edward Watson",3rd Class Passenger,Southampton,Blacksmith,34.375,18,Male,FALSE,
"FORD, Mr William Neal Thomas",3rd Class Passenger,Southampton,Messenger,34.375,16,Male,FALSE,
"FORD, Miss Robina Maggie",3rd Class Passenger,Southampton,,34.375,7,Female,FALSE,
"FOX, Mr Patrick",3rd Class Passenger,Queenstown,General Labourer,7.75,28,Male,FALSE,
"GALLAGHER, Mr Martin",3rd Class Passenger,Queenstown,Farm Labourer,7.741666667,29,Male,FALSE,
"GARFIRTH, Mr John",3rd Class Passenger,Southampton,Shoemaker,14.5,21,Male,FALSE,
"GEORGE/JOSEPH, Mrs Shawneene",3rd Class Passenger,Cherbourg,,7.229166667,38,Female,TRUE,
"GERIOS THAMAH, Mr Assaf",3rd Class Passenger,Cherbourg,Farm Labourer,7.225,21,Male,FALSE,
"GHEORGHEFF, Mr Stanio",3rd Class Passenger,Cherbourg,General Labourer,7.895833333,0,Male,FALSE,
"GILINSKI, Mr Eliezer",3rd Class Passenger,Southampton,Locksmith,8.05,22,Male,FALSE,
"GILNAGH, Miss Katherine",3rd Class Passenger,Queenstown,,7.733333333,17,Female,TRUE,
"GLYNN, Miss Mary Agatha",3rd Class Passenger,Queenstown,,7.75,19,Female,TRUE,
"GOLDSMITH, Mr Frank John",3rd Class Passenger,Southampton,Turner,20.525,33,Male,FALSE,
"GOLDSMITH, Mrs Emily Alice",3rd Class Passenger,Southampton,,20.525,31,Female,TRUE,
"GOLDSMITH, Master Frank John William",3rd Class Passenger,Southampton,,20.525,9,Male,TRUE,
"GOLDSMITH, Mr Nathan",3rd Class Passenger,Southampton,Shoemaker,7.85,41,Male,FALSE,
"GOODWIN, Mr Frederick Joseph",3rd Class Passenger,Southampton,Engineer,46.9,42,Male,FALSE,
"GOODWIN, Mrs Augusta",3rd Class Passenger,Southampton,,46.9,43,Female,FALSE,
"GOODWIN, Miss Lillian Amy",3rd Class Passenger,Southampton,Servant,46.9,16,Female,FALSE,
"GOODWIN, Mr Charles Edward",3rd Class Passenger,Southampton,Scholar,46.9,14,Male,FALSE,
"GOODWIN, Master William Frederick",3rd Class Passenger,Southampton,,46.9,11,Male,FALSE,
"GOODWIN, Miss Jessie Allis",3rd Class Passenger,Southampton,,46.9,10,Female,FALSE,
"GOODWIN, Master Harold Victor",3rd Class Passenger,Southampton,,46.9,9,Male,FALSE,
"GOODWIN, Master Sidney Leslie",3rd Class Passenger,Southampton,,46.9,1,Male,FALSE,
"GRýNNESTAD, Mr Daniel Danielsen",3rd Class Passenger,Southampton,General Labourer,8.3625,32,Male,FALSE,
"GREEN, Mr George",3rd Class Passenger,Southampton,Farrier,8.05,40,Male,FALSE,
"GUEST, Mr Robert",3rd Class Passenger,Southampton,General Labourer,8.05,23,Male,FALSE,
"GUSTAFSSON, Mr Karl Gideon",3rd Class Passenger,Southampton,General Labourer,7.775,19,Male,FALSE,
"GUSTAFSSON, Mr Alfred Ossian",3rd Class Passenger,Southampton,General Labourer,9.845833333,19,Male,FALSE,
"GUSTAFSSON, Mr Anders Vilhelm",3rd Class Passenger,Southampton,General Labourer,7.925,37,Male,FALSE,
"GUSTAFSSON, Mr Johan Birger",3rd Class Passenger,Southampton,,7.925,28,Male,FALSE,
"HAAS, Miss Aloisia",3rd Class Passenger,Southampton,General Labourer,8.85,24,Female,FALSE,
"HAGLAND, Mr Ingvald Olai Olsen",3rd Class Passenger,Southampton,General Labourer,6.966666667,28,Male,FALSE,
"HAGLAND, Mr Konrad Mathias Reiersen",3rd Class Passenger,Southampton,General Labourer,6.966666667,19,Male,FALSE,
"HAKKARAINEN, Mr Pekka Pietari",3rd Class Passenger,Southampton,General Labourer,15.85,28,Male,FALSE,
"HAKKARAINEN, Mrs Elin Matilda",3rd Class Passenger,Southampton,,15.85,24,Female,TRUE,
"HAMPE, Mr Lýon Jýrome",3rd Class Passenger,Southampton,Painter & Decorator,9.5,19,Male,FALSE,
"HANNA, Mr Boulos",3rd Class Passenger,Cherbourg,General Labourer,7.225,18,Male,FALSE,
"HANNA, Mr Mansour",3rd Class Passenger,Cherbourg,,7.229166667,35,Male,FALSE,
"HANNAH, Mr Borak (",3rd Class Passenger,Cherbourg,,7.229166667,27,Male,TRUE,
"HANSEN, Mr Claus Peter",3rd Class Passenger,Southampton,Barber,14.10833333,41,Male,FALSE,
"HANSEN, Mrs Jennie Louise",3rd Class Passenger,Southampton,,14.10833333,45,Female,TRUE,
"HANSEN, Mr Henry Damsgaard",3rd Class Passenger,Southampton,Manufacturer,7.854166667,21,Male,FALSE,
"HANSEN, Mr Henrik Juul",3rd Class Passenger,Southampton,Farmer,7.854166667,26,Male,FALSE,
"HARGADON, Miss Catherine",3rd Class Passenger,Queenstown,Cook,7.733333333,17,Female,FALSE,
"HARKNETT, Miss Alice Phoebe",3rd Class Passenger,Southampton,Domestic Kitchen Servant,7.55,21,Female,FALSE,
"HART, Mr Henry",3rd Class Passenger,Queenstown,General Labourer,6.858333333,28,Male,FALSE,
"HASSAN ABILMONA, Mr Houssein Mohamed",3rd Class Passenger,Cherbourg,,18.7875,11,Male,FALSE,
"HEALY, Miss Honor",3rd Class Passenger,Queenstown,,7.75,29,Female,TRUE,
"HEDMAN, Mr Oskar Arvid",3rd Class Passenger,Southampton,Settler Recruiter,6.975,27,Male,TRUE,
"HEE, Mr Ling",3rd Class Passenger,Southampton,Seaman,56.49583333,24,Male,TRUE,
"HEGARTY, Miss Hanora",3rd Class Passenger,Queenstown,,6.75,18,Female,FALSE,
"HEIKKINEN, Miss Laina",3rd Class Passenger,Southampton,,7.925,26,Female,TRUE,
"HEININEN, Miss Wendla Maria",3rd Class Passenger,Southampton,Servant,7.925,23,Female,FALSE,
"HELLSTRýM, Miss Hilda Maria",3rd Class Passenger,Southampton,,8.9625,22,Female,TRUE,
"HENDEKOVIC, Mr Ignjac",3rd Class Passenger,Southampton,General Labourer,7.895833333,28,Male,FALSE,
"HENRIKSSON, Miss Jenny Lovisa",3rd Class Passenger,Southampton,Servant,7.775,28,Female,FALSE,
"HENRY, Miss Bridget Delia",3rd Class Passenger,Queenstown,,7.75,21,Female,FALSE,
"HIRVONEN, Mrs Helga Elisabeth Lindqvist",3rd Class Passenger,Southampton,,12.2875,22,Female,TRUE,
"HIRVONEN, Miss Hildur Elisabeth",3rd Class Passenger,Southampton,,12.2875,2,Female,TRUE,
"HOLM, Mr John Fredrik Alexander",3rd Class Passenger,Southampton,Farmer,6.45,43,Male,FALSE,
"HOLTHEN, Mr Johan Martin",3rd Class Passenger,Southampton,Seaman,22.525,28,Male,FALSE,
"HONKANEN, Miss Eliina",3rd Class Passenger,Southampton,,7.925,27,Female,TRUE,
"HORGAN, Mr John",3rd Class Passenger,Queenstown,General Labourer,7.75,22,Male,FALSE,
"HOWARD, Miss May Elizabeth",3rd Class Passenger,Southampton,Laundry Worker,8.05,26,Female,TRUE,
"HUMBLEN, Mr Adolf Mathias Nicolai Olsen",3rd Class Passenger,Southampton,Farmer,7.65,42,Male,FALSE,
"HYMAN, Mr Abraham Joseph",3rd Class Passenger,Southampton,Framer,7.8875,34,Male,TRUE,
"IBRAHIM SHAWAH, Mr Yousseff",3rd Class Passenger,Cherbourg,,14.45833333,33,Male,FALSE,
"IBR?H?M, Mrs S?fiyah",3rd Class Passenger,Cherbourg,,7.229166667,18,Female,TRUE,
"ILIEFF, Mr Ylio",3rd Class Passenger,Southampton,General Labourer,7.895833333,32,Male,FALSE,
"ILMAKANGAS, Miss Ida Livija",3rd Class Passenger,Southampton,Servant,7.925,27,Female,FALSE,
"ILMAKANGAS, Miss Pieta Sofia",3rd Class Passenger,Southampton,Servant,7.925,25,Female,FALSE,
"IVANOFF, Mr Kanio",3rd Class Passenger,Southampton,General Labourer,7.895833333,20,Male,FALSE,
"JABBUR (ZABOUR), Miss Thamine",3rd Class Passenger,Cherbourg,Housekeeper,14.45416667,19,Female,FALSE,
"JABBUR (ZABOUR), Miss Hileni",3rd Class Passenger,Cherbourg,Housekeeper,14.45416667,16,Female,FALSE,
"JALýEVAC, Mr Ivan",3rd Class Passenger,Cherbourg,,7.895833333,29,Male,TRUE,
"JANSSON, Mr Carl Olof",3rd Class Passenger,Southampton,,7.795833333,21,Male,TRUE,
"JARDIM, Mr Josý Neto",3rd Class Passenger,Southampton,General Labourer,7.05,21,Male,FALSE,
"JýNSSON, Mr Nils Hilding",3rd Class Passenger,Southampton,General Labourer,7.854166667,27,Male,FALSE,
"JENSEN, Mr Hans Peder",3rd Class Passenger,Southampton,,7.854166667,20,Male,FALSE,
"JENSEN, Mr Svend Lauritz",3rd Class Passenger,Southampton,Farmer,7.854166667,17,Male,FALSE,
"JENSEN, Mr Niels Peder",3rd Class Passenger,Southampton,Farmer,7.054166667,48,Male,FALSE,
"JERMYN, Miss Annie Jane",3rd Class Passenger,Queenstown,,7.75,26,Female,TRUE,
"JOHANNESEN, Mr Bernt Johannes",3rd Class Passenger,Southampton,,8.1125,29,Male,TRUE,
"JOHANSON, Mr Jakob Alfred",3rd Class Passenger,Southampton,General Labourer,6.495833333,34,Male,FALSE,
"JOHANSSON, Mr Nils",3rd Class Passenger,Southampton,General Labourer,7.854166667,29,Male,FALSE,
"JOHANSSON, Mr Erik",3rd Class Passenger,Southampton,General Labourer,7.795833333,22,Male,FALSE,
"JOHANSSON, Mr Gustaf Joel",3rd Class Passenger,Southampton,,8.654166667,33,Male,FALSE,
"JOHANSSON, Mr Karl Johan",3rd Class Passenger,Southampton,,7.775,31,Male,FALSE,
"JOHANSSON PALMQUIST, Mr Oskar Leander",3rd Class Passenger,Southampton,,7.775,26,Male,TRUE,
"JOHNSON, Mr August",3rd Class Passenger,Southampton,Seaman,0,49,Male,FALSE,
"JOHNSON, Mr William Cahoone Jr.",3rd Class Passenger,Southampton,Seaman,0,19,Male,FALSE,
"JOHNSON, Mr Malkolm Joackim",3rd Class Passenger,Southampton,General Labourer,7.775,33,Male,FALSE,
"JOHNSON, Mrs Elisabeth Vilhelmina",3rd Class Passenger,Southampton,,11.13333333,26,Female,TRUE,
"JOHNSON, Master Harold Theodor",3rd Class Passenger,Southampton,,11.13333333,4,Male,TRUE,
"JOHNSON, Miss Eleanor Ileen",3rd Class Passenger,Southampton,,11.13333333,1,Female,TRUE,
"JOHNSTON, Mr Andrew Emslie",3rd Class Passenger,Southampton,Plumber,23.45,35,Male,FALSE,
"JOHNSTON, Mrs Eliza",3rd Class Passenger,Southampton,,23.45,36,Female,FALSE,
"JOHNSTON, Master William Andrew",3rd Class Passenger,Southampton,,23.45,8,Male,FALSE,
"JOHNSTON, Miss Catherine Nellie",3rd Class Passenger,Southampton,,23.45,7,Female,FALSE,
"JONKOFF, Mr Lalio",3rd Class Passenger,Southampton,General Labourer,7.895833333,23,Male,FALSE,
"JONSSON, Mr Carl",3rd Class Passenger,Southampton,General Labourer,7.854166667,25,Male,TRUE,
"JOSEPH (SHAHIN), Mr Elias",3rd Class Passenger,Cherbourg,,7.229166667,39,Male,FALSE,
"JUSSILA, Miss Katriina",3rd Class Passenger,Southampton,Servant,9.841666667,20,Female,FALSE,
"JUSSILA, Miss Mari Aina",3rd Class Passenger,Southampton,Servant,9.841666667,21,Female,FALSE,
"JUSSILA, Mr Eiriik",3rd Class Passenger,Southampton,,7.925,32,Male,TRUE,
"KALLIO, Mr Nikolai Erland",3rd Class Passenger,Southampton,General Labourer,7.125,17,Male,FALSE,
"KALVIK, Mr Johannes Halvorsen",3rd Class Passenger,Southampton,General Labourer,8.433333333,21,Male,FALSE,
"KARAJIC, Mr Milan",3rd Class Passenger,Southampton,General Labourer,7.895833333,30,Male,FALSE,
"KARLSSON, Mr Einar Gervasius",3rd Class Passenger,Southampton,Military,7.795833333,21,Male,TRUE,
"KARLSSON, Mr Julius Konrad Eugen",3rd Class Passenger,Southampton,Engineer,7.854166667,33,Male,FALSE,
"KARLSSON, Mr Nils August",3rd Class Passenger,Southampton,Farmer,7.520833333,22,Male,FALSE,
"KARUN, Mr Franz",3rd Class Passenger,Cherbourg,Hotelier,13.41666667,39,Male,TRUE,
"KARUN, Miss Manca",3rd Class Passenger,Cherbourg,,13.41666667,4,Female,TRUE,
"KASSEM HOUSSEIN, Mr Fared",3rd Class Passenger,Cherbourg,Farmer,7.229166667,18,Male,FALSE,
"KATAVELOS, Mr Vasilios G.",3rd Class Passenger,Cherbourg,Farmer,7.229166667,19,Male,FALSE,
"KEANE, Mr Andrew",3rd Class Passenger,Queenstown,Farm Labourer,7.75,23,Male,FALSE,
"KEEFE, Mr Arthur",3rd Class Passenger,Southampton,Farmer,7.25,39,Male,FALSE,
"KELLY, Mr James",3rd Class Passenger,Southampton,Painter & Decorator,8.05,19,Male,FALSE,
"KELLY, Mr James",3rd Class Passenger,Queenstown,Farm Labourer,7.829166667,44,Male,FALSE,
"KELLY, Miss Anna Katherine",3rd Class Passenger,Queenstown,,7.75,20,Female,TRUE,
"KELLY, Miss Mary",3rd Class Passenger,Queenstown,,7.75,22,Female,TRUE,
"KENNEDY, Mr John",3rd Class Passenger,Queenstown,Farm Labourer,7.75,24,Male,TRUE,
"KHALIL, Mr Betros",3rd Class Passenger,Cherbourg,Farm Labourer,14.45416667,25,Male,FALSE,
"KHALIL, Mrs Zahie",3rd Class Passenger,Cherbourg,Farm Labourer,14.45416667,20,Female,FALSE,
"KIERNAN, Mr John Joseph",3rd Class Passenger,Queenstown,General Labourer,7.75,25,Male,FALSE,
"KIERNAN, Mr Philip",3rd Class Passenger,Queenstown,General Labourer,7.75,22,Male,FALSE,
"KILGANNON, Mr Thomas",3rd Class Passenger,Queenstown,Farm Labourer,7.7375,22,Male,FALSE,
"KINK, Mr Anton",3rd Class Passenger,Southampton,,22.3,29,Male,TRUE,
"KINK, Miss Maria",3rd Class Passenger,Southampton,,8.6625,22,Female,FALSE,
"KINK, Mr Vincenz",3rd Class Passenger,Southampton,Magazineer,8.6625,26,Male,FALSE,
"KINK-HEILMANN, Mrs Luise",3rd Class Passenger,Southampton,,22.3,26,Female,TRUE,
"KINK-HEILMANN, Miss Luise Gretchen",3rd Class Passenger,Southampton,,22.3,4,Female,TRUE,
"KLASýN, Mr Klas Albin",3rd Class Passenger,Southampton,Farm Labourer,7.854166667,18,Male,FALSE,
"KLASýN, Miss Gertrud Emilia",3rd Class Passenger,Southampton,,12.18333333,1,Female,FALSE,
"KLASýN, Mrs Hulda Kristina Eugenia",3rd Class Passenger,Southampton,Housewife,12.18333333,36,Female,FALSE,
"KRAEFF, Mr Theodor",3rd Class Passenger,Cherbourg,General Labourer,7.895833333,0,Male,FALSE,
"KREKORIAN, Mr Neshan",3rd Class Passenger,Cherbourg,General Labourer,7.229166667,25,Male,TRUE,
"KUTSCHER (LITHMAN), Mr Simon",3rd Class Passenger,Southampton,Baker,7.55,26,Male,FALSE,
"LAHH?D ISHAQ MU'AWWAD, Mr Sark?s",3rd Class Passenger,Cherbourg,General Labourer,7.225,30,Male,FALSE,
"LAITINEN, Miss Kristina Sofia",3rd Class Passenger,Southampton,Housekeeper,9.5875,37,Female,FALSE,
"LAM, Mr Ali",3rd Class Passenger,Southampton,Seaman,56.49583333,38,Male,TRUE,
"LAM, Mr Len",3rd Class Passenger,Southampton,Seaman,56.49583333,23,Male,FALSE,
"LANDERGREN, Miss Aurora Adelia",3rd Class Passenger,Southampton,,7.25,22,Female,TRUE,
"LANE, Mr Patrick",3rd Class Passenger,Queenstown,Farm Labourer,7.75,16,Male,FALSE,
"LANG, Mr Fang",3rd Class Passenger,Southampton,Seaman,56.49583333,32,Male,TRUE,
"LARSSON, Mr August Viktor",3rd Class Passenger,Southampton,General Labourer,9.483333333,29,Male,FALSE,
"LARSSON, Mr Bengt Edvin",3rd Class Passenger,Southampton,General Labourer,7.775,29,Male,FALSE,
"LARSSON, Mr Edvard",3rd Class Passenger,Southampton,Cook,7.775,22,Male,FALSE,
"LEFEBVRE, Mrs Frances Marie",3rd Class Passenger,Southampton,,25.46666667,40,Female,FALSE,
"LEFEBVRE, Master Henry",3rd Class Passenger,Southampton,,25.46666667,5,Male,FALSE,
"LEFEBVRE, Miss Ida",3rd Class Passenger,Southampton,,25.46666667,3,Female,FALSE,
"LEFEBVRE, Miss Jeannie",3rd Class Passenger,Southampton,,25.46666667,8,Female,FALSE,
"LEFEBVRE, Miss Mathilde",3rd Class Passenger,Southampton,,25.46666667,12,Female,FALSE,
"LEINONEN, Mr Antti Gustaf",3rd Class Passenger,Southampton,,7.925,32,Male,FALSE,
"LENNON, Mr Denis",3rd Class Passenger,Queenstown,General Labourer,15.5,20,Male,FALSE,
"LESTER, Mr James",3rd Class Passenger,Southampton,Dipper,24.15,26,Male,FALSE,
"LIEVENS, Mr Rený Aimý",3rd Class Passenger,Southampton,Farmer,9.5,24,Male,FALSE,
"LINDAHL, Miss Agda Thorilda Viktoria",3rd Class Passenger,Southampton,,7.775,25,Female,FALSE,
"LINDBLOM, Miss Augusta Charlotta",3rd Class Passenger,Southampton,,7.75,45,Female,FALSE,
"LINDELL, Mr Edvard Bengtsson",3rd Class Passenger,Southampton,General Labourer,15.55,36,Male,FALSE,
"LINDELL, Mrs Elin Gerda",3rd Class Passenger,Southampton,,15.55,30,Female,FALSE,
"LINDQVIST, Mr Eino William",3rd Class Passenger,Southampton,,7.925,20,Male,TRUE,
"LINEHAN, Mr Michael",3rd Class Passenger,Queenstown,Farm Labourer,7.879166667,21,Male,FALSE,
"LING, Mr Lee",3rd Class Passenger,Southampton,Seaman,56.49583333,28,Male,FALSE,
"LINHART, Mr Wenzel",3rd Class Passenger,Southampton,Baker,9.5,27,Male,FALSE,
"LIVSHIN, Mr David",3rd Class Passenger,Southampton,Jeweller,7.25,25,Male,FALSE,
"LOBB, Mr William Arthur",3rd Class Passenger,Southampton,Engineer,16.1,30,Male,FALSE,
"LOBB, Mrs Cordelia K.",3rd Class Passenger,Southampton,,16.1,26,Female,FALSE,
"LOCKYER, Mr Edward Thomas",3rd Class Passenger,Southampton,Grocers Assistant,7.879166667,19,Male,FALSE,
"LOVELL, Mr John Hall",3rd Class Passenger,Southampton,Farmer,7.25,20,Male,FALSE,
"LULIC, Mr Nikola",3rd Class Passenger,Southampton,,8.6625,29,Male,TRUE,
"LUNDAHL, Mr Johan Svensson",3rd Class Passenger,Southampton,General Labourer,7.054166667,51,Male,FALSE,
"LUNDIN, Miss Olga Elida",3rd Class Passenger,Southampton,,7.854166667,23,Female,TRUE,
"LUNDSTRýM, Mr Thure Edvin",3rd Class Passenger,Southampton,,7.579166667,32,Male,TRUE,
"LYMPEROPOULUS, Mr Panagiotis K.",3rd Class Passenger,Cherbourg,General Labourer,6.4375,30,Male,FALSE,
"LYNTAKOFF, Mr Stanko",3rd Class Passenger,Southampton,General Labourer,7.895833333,44,Male,FALSE,
"MACKAY, Mr George William",3rd Class Passenger,Southampton,Footman,7.55,20,Male,FALSE,
"MADIGAN, Miss Margaret",3rd Class Passenger,Queenstown,,7.75,21,Female,TRUE,
"MADSEN, Mr Fridtjof Arne",3rd Class Passenger,Southampton,,7.141666667,24,Male,TRUE,
"MAHON, Miss Bridget Delia",3rd Class Passenger,Queenstown,,7.879166667,20,Female,FALSE,
"MAISNER, Mr Simon",3rd Class Passenger,Southampton,Tailor,8.05,34,Male,FALSE,
"MANGAN, Miss Mary",3rd Class Passenger,Queenstown,,7.75,32,Female,FALSE,
"MANNION, Miss Margaret",3rd Class Passenger,Queenstown,,7.7375,28,Female,TRUE,
"MARDIROSIAN, Mr Sarkis",3rd Class Passenger,Cherbourg,Farm Labourer,7.229166667,25,Male,FALSE,
"MARINKO, Mr Dmitri",3rd Class Passenger,Southampton,,7.895833333,23,Male,FALSE,
"MARKOFF, Mr Marin",3rd Class Passenger,Southampton,General Labourer,7.895833333,35,Male,FALSE,
"MARKUN, Mr Johann",3rd Class Passenger,Cherbourg,General Labourer,7.895833333,33,Male,FALSE,
"MATINOFF, Mr Nicola",3rd Class Passenger,Cherbourg,,7.895833333,30,Male,FALSE,
"M?M?, Mr Hann? Mik?'?l",3rd Class Passenger,Cherbourg,,7.229166667,18,Male,TRUE,
"MýENPýý, Mr Matti Alexanteri",3rd Class Passenger,Southampton,,7.125,22,Male,FALSE,
"MýKINEN, Mr Kalle Edvard",3rd Class Passenger,Southampton,General Labourer,7.925,29,Male,FALSE,
"MCCARTHY, Miss Catherine",3rd Class Passenger,Queenstown,,7.75,24,Female,TRUE,
"MCCORMACK, Mr Thomas Joseph",3rd Class Passenger,Queenstown,Barman,7.75,19,Male,TRUE,
"MCCOY, Miss Agnes",3rd Class Passenger,Queenstown,,23.25,29,Female,TRUE,
"MCCOY, Miss Alice",3rd Class Passenger,Queenstown,,23.25,26,Female,TRUE,
"MCCOY, Mr Bernard",3rd Class Passenger,Queenstown,General Labourer,23.25,24,Male,TRUE,
"MCDERMOTT, Miss Bridget Delia",3rd Class Passenger,Queenstown,,7.783333333,31,Female,TRUE,
"MCEVOY, Mr Michael",3rd Class Passenger,Queenstown,Farm Labourer,15.5,19,Male,FALSE,
"MCGOVERN, Ms Mary",3rd Class Passenger,Queenstown,,7.879166667,22,Female,TRUE,
"MCGOWAN, Miss Catherine",3rd Class Passenger,Queenstown,,7.75,42,Female,FALSE,
"MCGOWAN, Miss Anna Louise",3rd Class Passenger,Queenstown,,8.35,17,Female,TRUE,
"MCMAHON, Mr Martin",3rd Class Passenger,Queenstown,Farm Labourer,7.75,19,Male,FALSE,
"MCNAMEE, Mr Neal",3rd Class Passenger,Southampton,Provision Manager,16.1,27,Male,FALSE,
"MCNAMEE, Mrs Eileen",3rd Class Passenger,Southampton,,16.1,19,Female,FALSE,
"MCNEILL, Miss Bridget",3rd Class Passenger,Queenstown,,7.75,32,Female,FALSE,
"MEANWELL, Mrs Marian",3rd Class Passenger,Southampton,Milliner,8.05,63,Female,FALSE,
"MEEHAN, Mr John",3rd Class Passenger,Queenstown,General Labourer,7.75,22,Male,FALSE,
"MEEK, Mrs Annie Louisa",3rd Class Passenger,Southampton,,8.05,31,Female,FALSE,
"MEO (MARTINO), Mr Alfonzo",3rd Class Passenger,Southampton,Musician,8.05,48,Male,FALSE,
"MERNAGH, Mr Robert",3rd Class Passenger,Queenstown,Farm Labourer,7.75,28,Male,FALSE,
"MIDTSJý, Mr Karl Albert",3rd Class Passenger,Southampton,Farmer,7.775,21,Male,TRUE,
"MIHOFF, Mr Stoytcho",3rd Class Passenger,Southampton,General Labourer,7.895833333,28,Male,FALSE,
"MILES, Mr Frank",3rd Class Passenger,Southampton,Engineer,8.05,23,Male,FALSE,
"MINEFF, Mr Ivan",3rd Class Passenger,Southampton,General Labourer,7.895833333,24,Male,FALSE,
"MINKOFF, Mr Lazar",3rd Class Passenger,Southampton,General Labourer,7.895833333,21,Male,FALSE,
"MITKOFF, Mr Mito",3rd Class Passenger,Southampton,General Labourer,7.895833333,23,Male,FALSE,
"MOCKLER, Miss Ellen Mary",3rd Class Passenger,Queenstown,,7.879166667,23,Female,TRUE,
"MOEN, Mr Sigurd Hansen",3rd Class Passenger,Southampton,Carpenter / Joiner,7.65,27,Male,FALSE,
"MOOR, Mrs Beila",3rd Class Passenger,Southampton,Tailor,12.475,29,Female,TRUE,
"MOOR, Master Meier",3rd Class Passenger,Southampton,,12.475,7,Male,TRUE,
"MOORE, Mr Leonard Charles",3rd Class Passenger,Southampton,Bricklayer,8.05,19,Male,FALSE,
"MORAN, Miss Bridget",3rd Class Passenger,Queenstown,,24.15,28,Female,TRUE,
"MORAN, Mr Daniel J.",3rd Class Passenger,Queenstown,General Labourer,24.15,27,Male,FALSE,
"MORLEY, Mr William",3rd Class Passenger,Southampton,Carpenter / Joiner,8.05,34,Male,FALSE,
"MORROW, Mr Thomas Rowan",3rd Class Passenger,Queenstown,General Labourer,7.75,30,Male,FALSE,
"MOSS, Mr Albert Johan",3rd Class Passenger,Southampton,,7.775,29,Male,TRUE,
"MOUSSA, Mrs Mantoura Boulos",3rd Class Passenger,Cherbourg,Housewife,7.229166667,35,Female,TRUE,
"MOUTAL, Mr Rahamin Haim",3rd Class Passenger,Southampton,Traveller,8.05,28,Male,FALSE,
"MUB?RIK, Mrs Am?nah",3rd Class Passenger,Cherbourg,,15.24583333,24,Female,TRUE,
"MUB?RIK, Master Jirjis",3rd Class Passenger,Cherbourg,,15.24583333,7,Male,TRUE,
"MUB?RIK, Master Hal?m",3rd Class Passenger,Cherbourg,,15.24583333,4,Male,TRUE,
"MULLIN, Miss Catherine",3rd Class Passenger,Queenstown,,7.733333333,21,Female,TRUE,
"MULLIN, Miss Mary (_Lennon)",3rd Class Passenger,Queenstown,,15.5,18,Female,FALSE,
"MULVIHILL, Miss Bridget Elizabeth",3rd Class Passenger,Queenstown,,7.75,25,Female,TRUE,
"MURDLIN, Mr Joseph",3rd Class Passenger,Southampton,Chemist,8.05,22,Male,FALSE,
"MURPHY, Miss Nora",3rd Class Passenger,Queenstown,,15.5,34,Female,TRUE,
"MURPHY, Miss Margaret Jane",3rd Class Passenger,Queenstown,,15.5,25,Female,TRUE,
